,Title,Worldwide,Budget,MPAA,Domestic Distributor,Domestic Opening,Genres,Year
1468,tt1213641,105713218.0,59000000.0,PG-13,Universal Pictures,16006065.0,"Biography,Drama,History",8
1469,tt7784604,80200936.0,,R,A24,13575172.0,"Drama,Horror,Mystery,Thriller",8
1470,tt6063050,46403669.0,,R,Lionsgate,17170707.0,Thriller,8
1471,tt2296777,90497778.0,59000000.0,PG,Paramount Pictures,10604774.0,"Adventure,Animation,Comedy,Family,Fantasy,Musical,Mystery,Romance",8
1472,tt7334528,46664414.0,,PG-13,Lionsgate,15242781.0,"Comedy,Sport",8
1473,tt4218572,75984700.0,42000000.0,R,Twentieth Century Fox,12361307.0,"Crime,Drama,Thriller",8
1474,tt4765284,185400345.0,45000000.0,PG-13,Universal Pictures,19928525.0,"Comedy,Music",8
1475,tt6772950,95330710.0,3500000.0,PG-13,Universal Pictures,18667855.0,"Horror,Thriller",8
1476,tt4468740,227978645.0,,PG,Warner Bros.,11001961.0,"Adventure,Animation,Comedy,Family,Fantasy",8
1477,tt5164432,66316289.0,17000000.0,PG-13,Twentieth Century Fox,11756244.0,"Comedy,Drama,Romance",8
1478,tt4555426,150847274.0,,PG-13,Focus Features,175006.0,"Biography,Drama,War",8
1479,tt1590193,119942387.0,,PG-13,Lionsgate,13701452.0,"Action,Mystery,Thriller",8
1480,tt6802308,57076286.0,30000000.0,PG-13,Warner Bros.,12554286.0,"Biography,Drama,Thriller",8
1481,tt4560436,66308758.0,50000000.0,R,STX Entertainment,13710825.0,"Action,Thriller",8
1482,tt4244998,98203196.0,51000000.0,PG-13,Studio 8,10352512.0,"Action,Adventure,Drama",8
1483,tt6850820,53918723.0,25000000.0,R,STX Entertainment,13423255.0,"Action,Crime,Drama,Thriller",8
1484,tt1137450,49562710.0,30000000.0,R,Metro-Goldwyn-Mayer (MGM),13010267.0,"Action,Crime,Drama,Thriller",8
1485,tt6663582,75339459.0,40000000.0,R,Lionsgate,12103043.0,"Action,Adventure,Comedy",8
1486,tt2798920,43070915.0,40000000.0,R,Paramount Pictures,11071584.0,"Adventure,Drama,Horror,Mystery,Sci-Fi,Thriller",8
1487,tt6966692,321752656.0,23000000.0,PG-13,Universal Pictures,320429.0,"Biography,Comedy,Drama,Music",8
1488,tt5104604,64337744.0,,PG-13,Fox Searchlight Pictures,1620294.0,"Adventure,Animation,Comedy,Drama,Sci-Fi",8
1489,tt8097306,33705333.0,19000000.0,R,Paramount Pictures,13743111.0,"Comedy,Drama,Romance",8
1490,tt6306064,59945012.0,35000000.0,PG-13,STX Entertainment,11603039.0,"Action,Adventure,Biography,Drama,Romance,Thriller",8
1491,tt3411444,296069199.0,111000000.0,PG,Twentieth Century Fox,13401586.0,"Adventure,Animation,Comedy,Drama,Family",8
1492,tt4532826,86493046.0,100000000.0,PG-13,Lionsgate,9195670.0,"Action,Adventure,Drama,Thriller",8
1493,tt0859635,31626386.0,13500000.0,R,Twentieth Century Fox,15181624.0,"Comedy,Crime,Mystery",8
1494,tt5690360,51738549.0,10000000.0,PG-13,Screen Gems,11371866.0,"Horror,Mystery,Thriller",8
1495,tt5027774,160260573.0,,R,Fox Searchlight Pictures,322168.0,"Comedy,Crime,Drama",8
1496,tt2380307,807817888.0,,PG,Walt Disney Studios Motion Pictures,50802605.0,"Adventure,Animation,Comedy,Family,Fantasy,Music,Mystery",8
1497,tt7424200,52090236.0,10000000.0,PG,Warner Bros.,10411189.0,"Action,Adventure,Animation,Comedy,Family,Fantasy,Musical,Sci-Fi",8
1498,tt5478478,35669017.0,,R,Entertainment Studios Motion Pictures,22849.0,"Drama,Western",8
1499,tt5580266,34934009.0,23000000.0,PG-13,Twentieth Century Fox,512035.0,"Crime,Drama",8
1500,tt5580036,53939297.0,,R,Neon,264155.0,"Biography,Comedy,Drama,Sport",8
1501,tt7668870,75462037.0,,PG-13,Screen Gems,388769.0,"Drama,Mystery,Thriller",8
1502,tt1072748,44019588.0,,PG-13,Lionsgate,9307626.0,"Drama,Fantasy,Horror,Mystery,Thriller",8
1503,tt1285009,31039126.0,,R,Aviron Pictures,10402271.0,Horror,8
1504,tt4537896,25957482.0,29000000.0,R,Studio 8,8860431.0,"Crime,Drama",8
1505,tt2126357,72294066.0,16000000.0,PG-13,STX Entertainment,6489983.0,"Comedy,Drama,Romance",8
1506,tt4209788,59284015.0,,R,STX Entertainment,2349967.0,"Biography,Crime,Drama",8
1507,tt7681902,22844741.0,,PG-13,Focus Features,475419.0,"Biography,Documentary",8
1508,tt4530422,41657844.0,38000000.0,R,Paramount Pictures,10202108.0,"Action,Horror,Sci-Fi,War",8
1509,tt1255919,40466970.0,42000000.0,PG-13,Sony Pictures Entertainment (SPE),7411522.0,"Comedy,Crime,Mystery",8
1510,tt6421110,21753365.0,14000000.0,R,Screen Gems,9959053.0,"Action,Crime,Drama,Thriller",8
1511,tt1308728,27506452.0,40000000.0,R,STX Entertainment,9532425.0,"Action,Comedy,Crime,Fantasy,Mystery,Thriller",8
1512,tt5776858,47756590.0,,R,Focus Features,216495.0,"Drama,Romance",8
1513,tt7690670,20780685.0,16000000.0,R,Sony Pictures Entertainment (SPE),6870740.0,"Action,Crime,Thriller",8
1514,tt6266538,76073488.0,,R,Annapurna Pictures,7768371.0,"Biography,Comedy,Drama",8
1515,tt5691024,39156854.0,,PG,Global Road Entertainment,6023972.0,"Adventure,Comedy,Crime,Family",8
1516,tt6628394,31882724.0,32000000.0,R,Twentieth Century Fox,7132647.0,"Crime,Drama,Mystery,Thriller",8
1517,tt5208252,17612099.0,24000000.0,PG-13,Metro-Goldwyn-Mayer (MGM),6022758.0,"Biography,Drama,History,Thriller,War",8
1518,tt7388562,25915966.0,5000000.0,PG-13,Affirm Films,5172585.0,"Adventure,Biography,Drama,History",8
1519,tt4925292,78966486.0,,R,A24,364437.0,"Comedy,Drama",8
1520,tt5688932,18170707.0,,R,Annapurna Pictures,727266.0,"Comedy,Drama,Fantasy,Sci-Fi",8
1521,tt5270948,18263470.0,,PG-13,Entertainment Studios Motion Pictures,5765854.0,"Biography,Drama,History,Thriller",8
1522,tt4103724,16376066.0,3500000.0,PG,Roadside Attractions,4245630.0,"Comedy,Drama,Music,Romance",8
1523,tt5083738,95918706.0,,R,Fox Searchlight Pictures,422410.0,"Biography,Comedy,Drama,History",8
1524,tt1846589,31676128.0,40000000.0,R,Lionsgate,6653777.0,"Action,Thriller",8
1525,tt1571234,83869818.0,100000000.0,PG-13,Universal Pictures,7559850.0,"Action,Adventure,Fantasy,Sci-Fi,Thriller",8
1526,tt5177088,35164920.0,43000000.0,R,Sony Pictures Entertainment (SPE),7810112.0,"Action,Crime,Drama,Thriller",8
1527,tt5734576,43016528.0,7700000.0,R,Screen Gems,6401744.0,"Horror,Mystery,Thriller",8
1528,tt7689964,14475292.0,,PG,Magnolia Pictures,578470.0,"Biography,Documentary",8
1529,tt7014006,14347433.0,,R,A24,263797.0,"Comedy,Drama",8
1530,tt5726616,41888660.0,,R,Sony Pictures Classics,412932.0,"Drama,Romance",8
1531,tt4073790,41142379.0,34000000.0,PG-13,Twentieth Century Fox,5842609.0,"Action,Adventure,Drama,Romance,Sci-Fi,Thriller",8
1532,tt5294550,56996304.0,,R,TriStar Pictures,5584684.0,"Biography,Crime,Drama,Mystery,Thriller",8
1533,tt7664504,13448497.0,,PG-13,Neon,171503.0,"Biography,Documentary,Drama,History,Mystery",8
1534,tt6499752,16706680.0,,R,BH Tilt,4670905.0,"Action,Sci-Fi,Thriller",8
1535,tt5935704,60508780.0,,,Viva Pictures,4493384.0,"Drama,History,Romance,War",8
1536,tt7775622,29390279.0,,PG-13,National Geographic Entertainment,294288.0,"Adventure,Documentary,Sport",8
1537,tt2837574,17860397.0,,PG-13,Fox Searchlight Pictures,142131.0,"Biography,Comedy,Crime,Drama,Romance",8
1538,tt1999890,18160930.0,5500000.0,R,Lionsgate,5130963.0,"Horror,Thriller",8
1539,tt2543472,306209289.0,,PG,Lionsgate,27547866.0,"Drama,Family",8
1540,tt5427194,10230620.0,,PG,Mirror/LD Entertainment,3950652.0,"Drama,Sport",8
1541,tt2328900,46712809.0,,R,Focus Features,194777.0,"Biography,Drama,History",8
1542,tt4799066,27365467.0,,PG-13,Global Road Entertainment,4003993.0,"Drama,Romance",8
1543,tt5610554,15636462.0,,R,Focus Features,3282610.0,"Comedy,Drama,Mystery",8
1544,tt5670152,9515914.0,,R,Lionsgate,3941338.0,Thriller,8
1545,tt4761916,16024987.0,1000000.0,R,BH Tilt,3653035.0,"Horror,Mystery,Thriller",8
1546,tt3289724,13061491.0,39000000.0,PG-13,Universal Pictures,2354205.0,"Biography,Comedy,Drama,Fantasy,Romance",8
1547,tt4701724,54622814.0,,PG,Lionsgate,3190525.0,"Adventure,Animation,Comedy,Family,Fantasy,Sport",8
1548,tt3750872,19978189.0,,R,Sony Pictures Classics,108284.0,Drama,8
1549,tt4686844,24646055.0,,R,IFC Films,184805.0,"Comedy,Drama,History",8
1550,tt7905466,20502132.0,,R,Warner Bros.,,"Documentary,History,War",8
1551,tt6452574,76693052.0,,,FIP,2723349.0,"Biography,Comedy,Drama",8
1552,tt7153766,14293601.0,,R,Bleecker Street Media,3762145.0,"Drama,Horror,Mystery,Thriller",8
1553,tt1226837,16636604.0,,R,Amazon Studios,218888.0,"Biography,Drama",8
1554,tt4595882,12442161.0,,R,Fox Searchlight Pictures,161510.0,"Biography,Comedy,Crime,Drama",8
1555,tt5613484,9303022.0,,R,A24,258157.0,"Comedy,Drama",8
1556,tt1389072,55003890.0,68000000.0,R,Paramount Pictures,4954287.0,"Drama,Fantasy,Sci-Fi",8
1557,tt7365604,6842356.0,,PG,LD Entertainment,2554766.0,"Comedy,Drama,Romance",8
1558,tt7008872,11853081.0,,R,Focus Features,207057.0,"Biography,Drama",8
1559,tt5834262,13313581.0,,R,Global Road Entertainment,3232790.0,"Action,Crime,Drama,Sci-Fi,Thriller",8
1560,tt5709188,8467697.0,,PG,Global Road Entertainment,2798229.0,"Action,Adventure,Drama,Family,Sci-Fi,Thriller",8
1561,tt8632862,6674168.0,,R,Briarcliff Entertainment,3008563.0,Documentary,8
1562,tt7339792,6216897.0,,PG-13,Pure Flix Entertainment,2238723.0,"Biography,Drama,History",8
1563,tt5360952,32517248.0,35000000.0,PG-13,Entertainment Studios Motion Pictures,3024399.0,"Action,Adventure,Crime,Thriller",8
1564,tt7026672,10421847.0,4900000.0,PG-13,Orion Pictures,3016149.0,"Drama,Fantasy,Romance",8
1565,tt3892172,7682928.0,,PG,Bleecker Street Media,219140.0,"Adventure,Drama",8
1566,tt5463162,785896609.0,110000000.0,R,Twentieth Century Fox,125507153.0,"Action,Adventure,Comedy,Sci-Fi",8
1567,tt8564902,5885881.0,6000000.0,PG-13,Quality Flix,2356522.0,"Documentary,History",8
1568,tt7860270,7635778.0,,G,Warner Bros.,158915.0,"Documentary,Short",8
1569,tt7745068,21022724.0,,PG-13,FUNimation Entertainment,1388499.0,"Action,Adventure,Animation,Fantasy,Sci-Fi",8
1570,tt6652708,7414178.0,,PG,Pure Flix Entertainment,2689677.0,Drama,8
1571,tt6017942,10313019.0,,PG-13,Lionsgate,3035618.0,"Action,Drama,Sci-Fi,Thriller",8
1572,tt5437928,14273033.0,,R,Bleecker Street Media,161179.0,"Biography,Drama,History,Romance",8
1573,tt6495770,5103663.0,19000000.0,R,Paramount Pictures,2390164.0,Comedy,8
1574,tt4669264,7509436.0,,R,Bleecker Street Media,1734497.0,"Action,Crime,Drama,Thriller",8
1575,tt3721964,11001627.0,,R,STX Entertainment,2722420.0,"Action,Comedy,Crime,Drama",8
1576,tt6951892,4873825.0,,PG-13,Pure Flix Entertainment,1942569.0,"Action,Drama",8
1577,tt1966359,25601244.0,,R,Warner Bros.,3287451.0,"Comedy,Drama",8
1578,tt6921996,158972499.0,25000000.0,PG,Universal Pictures,1638895.0,"Action,Adventure,Comedy",8
1579,tt1801552,6412349.0,,R,Vertical Entertainment,1719902.0,"Biography,Crime,Drama",8
1580,tt7242142,5006989.0,,R,Lionsgate,338999.0,"Comedy,Crime,Drama",8
1581,tt9151704,20347513.0,,,Trafalgar Releasing,2420197.0,"Documentary,Music",8
1582,tt7948540,14134723.0,,PG-13,Pantelion Films,1803848.0,Drama,8
1583,tt5989218,7997774.0,,R,Amazon Studios,2123463.0,"Drama,Romance",8
1584,tt5314190,4932694.0,,PG,Fun Academy Motion Pictures,1164403.0,"Adventure,Animation,Family,History,War",8
1585,tt3501632,853983911.0,180000000.0,PG-13,Walt Disney Studios Motion Pictures,122744989.0,"Action,Adventure,Comedy,Fantasy,Sci-Fi",8
1586,tt3722234,3679893.0,,PG-13,GVN Releasing,1162988.0,"Crime,Drama",8
1587,tt6512428,3589633.0,,PG-13,Pure Flix Entertainment,1503101.0,"Drama,War",8
1588,tt7935892,3511123.0,,,Shorts International,695044.0,"Action,Drama",8
1589,tt6108178,8003180.0,,R,Bleecker Street Media,237393.0,"Drama,Romance",8
1590,tt0974015,657926987.0,,PG-13,Warner Bros.,93842239.0,"Action,Adventure,Fantasy,Sci-Fi",8
1591,tt6053438,3862498.0,,R,A24,97562.0,"Drama,Mystery,Thriller",8
1592,tt5607096,4511157.0,,R,Roadside Attractions,60886.0,"Comedy,Drama,Music,Romance",8
1593,tt3203528,4623836.0,,R,Electric Entertainment,1726868.0,"Crime,Horror,Thriller",8
1594,tt5466186,8771432.0,,PG-13,Focus Features,1592645.0,"Action,Drama,History,Thriller",8
1595,tt3521126,29820616.0,,R,A24,1211345.0,"Biography,Comedy,Drama",8
1596,tt0062622,65802496.0,12000000.0,,Metro-Goldwyn-Mayer (MGM),,"Adventure,Sci-Fi",8
1597,tt5080556,36945969.0,,,,2775000.0,"Action,Sci-Fi",8
1598,tt3741632,10472180.0,,R,Sony Pictures Classics,,"Adventure,Comedy,Drama,Romance",8
1599,tt4971344,13143056.0,,R,Annapurna Pictures,115575.0,"Crime,Drama,Western",8
